"probeset_id"	"UT.1"	"UT.2"	"UT.3"	"Drug_53.1"	"Drug_53.2"	"Drug_53.3"	"Drug_11.1"	"Drug_11.2"	"Drug_11.3"	"Drug_38.1"	"Drug_38.2"	"Drug_38.3"	"Drug_49.1"	"Drug_49.2"	"Drug_49.3"	"Comment.gene_symbols."	"Comment.descriptions."
"4597"	"TC11002444.hg.1"	4.57236080181199	4.39328678444749	4.30702245794428	4.45106729011045	4.35132848562644	4.43562865151696	4.43232031796102	4.64463430827214	4.56786076655988	4.41797384713951	4.57230758355723	4.64740552492471	4.69791869814943	4.69746206217521	4.62163346964308	"C11orf45"	"chromosome 11 open reading frame 45"
"4598"	"TC02005016.hg.1"	5.43142948490802	5.35113560242657	5.27764692362237	5.31119480757101	5.27155712435914	5.3584595326676	5.56133640555831	5.78296863776716	5.53717813557661	5.60923334218064	5.65777073916788	5.71690480877423	5.84168741993319	5.66595978237679	5.62594911532146	"GPR35"	"G protein-coupled receptor 35"
"4599"	"TC6_cox_hap2000111.hg.1"	2.74497934644191	2.48089970624636	2.67872898344718	2.73822795798647	2.68236208994683	2.60587177408528	2.5475662457889	2.74292528660884	2.96056395269564	2.57804042260663	2.8139888420377	2.76990984872385	2.79459545169303	2.7577979383894	2.92965444517215	"SCAND3"	"SCAN domain containing 3"
"4600"	"TC04000855.hg.1"	4.69326518561941	4.66219056796647	4.56612693596018	4.61692547162028	4.72154482160509	4.65095735055806	4.48317164961352	4.64171717127212	4.87507466150772	4.46918686965102	4.53744944908412	4.67940375636524	4.47108179142259	4.5535267427969	4.76343034399153	"SAP30"	"Sin3A-associated protein, 30kDa"
"4601"	"TC17001586.hg.1"	9.06867786804571	9.20875992142691	9.34550502479612	9.17773863769282	9.14649727433	9.12290078037197	8.77673174795002	8.80080565099586	8.96272410187068	8.79090860852323	9.08441276592885	9.05427941385888	8.7888795272124	9.20398776983232	9.13832599429067	"EFTUD2"	"elongation factor Tu GTP binding domain containing 2"
"4602"	"TC15000774.hg.1"	5.62443394630673	5.57907521859762	5.48476987905339	5.57855069482122	5.71778031222486	5.45602085934348	5.77046933108711	5.59352083087962	5.45329932246589	5.84961593145716	5.4927235999947	5.38775621312028	5.61880338173368	5.54704305598891	5.52855737102419	"GOLGA6L9|GOLGA6L3"	"golgin A6 family-like 9|golgin A6 family-like 3"
"4603"	"TC6_qbl_hap6000075.hg.1"	7.15477758649539	7.26216338668319	7.15402713066001	7.06623245770291	7.10641256962097	7.1182965018575	7.0649810635398	7.04519590348276	7.20395006740109	7.14721899615773	7.22091177268041	7.13142002328993	7.10850820963376	7.38582095786645	7.30383017340945	"SKIV2L"	"superkiller viralicidic activity 2-like (S. cerevisiae)"
"4604"	"TC07000476.hg.1"	8.34109112615837	8.21476981348106	8.05283554745605	8.54172819306313	8.39171685729953	8.38615194172336	8.62089534977629	8.70163269877595	8.54727126105015	8.6953802123161	8.48926208902071	8.42814584331453	8.73059269651319	8.11335147608404	8.19877472847145	"RHBDD2"	"rhomboid domain containing 2"
"4605"	"TC20000874.hg.1"	5.1610419892015	5.18805165338641	5.08737653211805	5.15250417451537	5.23388871517435	5.24085511884113	5.36277847629315	5.46036540645106	5.29525727033395	5.24390671576771	5.41684020809981	5.53522577636189	5.47293328094318	5.480036876635	5.58431170471003	"WFDC5"	"WAP four-disulfide core domain 5"
"4606"	"TC01000544.hg.1"	5.40784331496079	5.3101737620517	5.24348174490498	5.29995342556582	5.28395188726875	5.28041857912433	5.3633812687785	5.50575997213318	5.42063204450744	5.4460398243797	5.51702063576878	5.4877462608596	5.59823469674266	5.56004303253592	5.54117905596749	"MPL"	"myeloproliferative leukemia virus oncogene"
"4607"	"TC15000093.hg.1"	3.83845070314661	4.19838400705231	3.67661228324266	4.35586249419303	3.81223905562181	3.89813696554944	4.77867260084431	4.1980675156739	4.16864923320794	3.94604290426456	3.50728415207248	3.73705434781458	4.08714370945747	3.93588305436455	3.34648605536652	"SNORD115-21"	"small nucleolar RNA, C/D box 115-21"
"4608"	"TC06000415.hg.1"	6.910512271207	6.87932103317353	6.68450367441943	6.71544016179122	6.63668646117327	6.74558505240344	6.83528649595971	6.80697229387159	6.87747179934877	6.84127710668212	6.69075373374375	6.63418254943963	6.48396876493058	6.46802999827032	6.2399114371906	"RING1"	"ring finger protein 1"
"4609"	"TC6_qbl_hap6000137.hg.1"	4.83220353495892	4.66121994659733	4.60121555561855	4.72239728635899	4.74084117458179	4.5384164050639	4.79626530752886	5.01622826144516	4.81951545292448	4.73356946513534	4.85888635429396	5.02778382351153	4.89879477075388	4.8679858195219	5.00703835888726	"SFTA2"	"surfactant associated 2"
"4610"	"TC20000209.hg.1"	7.16239822427275	7.31062832423936	7.03997210301675	7.19358715378388	7.13887949299847	7.10758027599599	7.02339811316437	6.95541278444137	6.89083441645177	7.03305363885001	6.87046299016951	6.89489074508536	6.32138967786201	6.19378216724272	6.28040381656315	"KIF3B"	"kinesin family member 3B"
"4611"	"TC04001465.hg.1"	6.66902417889662	6.58954874794612	6.80457947515419	6.8482579912051	6.77000874407994	6.7441303532464	6.81570893708055	6.56387300365492	6.48404365795566	6.84939815969102	6.51285605937399	6.64069922247935	6.549829430358	6.53250888148196	6.51981041406325	"PLA2G12A"	"phospholipase A2, group XIIA"
"4612"	"TC0X000655.hg.1"	2.49651016799157	2.41459432601575	2.30097359773184	2.42925891772921	2.40027147889327	2.6123873416501	2.40331358326939	2.57827141924876	2.55434881270413	2.42425402927809	2.5523304016885	2.65796974097354	2.59007098916897	2.59678231316589	2.59945744556727	"SAGE1"	"sarcoma antigen 1"
"4613"	"TC01002819.hg.1"	6.14086214112383	6.3410138014091	6.18296168890101	6.44858685419275	6.46255161722374	6.55324755932758	6.76835931718246	6.37746650383013	6.38846527078514	6.77136412985488	6.30430715324743	6.59983302637661	6.77220078145036	6.11867465468465	6.24190111386664	"CTBS"	"chitobiase, di-N-acetyl-"
"4614"	"TC03001368.hg.1"	6.02437010253767	6.05581042325636	6.05079296713817	5.94149713687641	5.96156072751533	6.09506375531301	5.93517287452867	5.91559468076979	5.95430774043028	5.84101480008127	5.90677295888641	5.90521312659652	5.6168969342088	5.82404747416707	5.71560461426718	"C3orf75"	"chromosome 3 open reading frame 75"
"4615"	"TC02000212.hg.1"	6.43462511511577	6.51440345354033	6.6701595211082	6.62874139359504	6.6498269502205	6.67546168539382	6.43880450267582	6.36947817346222	6.40241289321333	6.74485840135044	6.35860132872707	6.43539178829382	6.26758352420998	6.29399572505663	6.47630943924749	"YIPF4"	"Yip1 domain family, member 4"
"4616"	"TC06001534.hg.1"	6.2998089101516	6.30126938576159	6.32179569308032	6.36157277425145	6.22281258152694	6.27620089542064	6.30576457934941	6.39898465738088	6.52023920864905	6.30162932499768	6.43719846186163	6.32568122392932	6.09373137378648	6.0096285683385	6.06097598968378	"GPANK1"	"G patch domain and ankyrin repeats 1"
"4617"	"TC06001139.hg.1"	4.28011118585251	4.26875384406556	4.31451530730053	4.30195073251923	4.36585924901356	4.36936711085058	4.4574248174868	4.44959698045351	4.34133910384589	4.44019597558081	4.36237662650388	4.39425732209379	4.44119987063237	4.57565910980765	4.55431253603489	"C6orf99"	"chromosome 6 open reading frame 99"
"4618"	"TC17001662.hg.1"	6.65959566170416	6.7868246179172	6.87782009790485	6.8850123332619	6.83613425751242	6.84778107676901	6.62189895371694	6.67899170185854	6.84462840099244	6.67722152491911	6.76594632384466	6.64497920409501	6.57719984198072	6.60714830548615	6.67832491293891	"ZNF652"	"zinc finger protein 652"
"4619"	"TC09000960.hg.1"	1.54005021660871	1.34655957997824	1.38373229198326	1.39934622812378	1.59394124561755	1.57228628041064	1.41695121518848	1.36998474595649	1.69005924869643	1.42596953773579	1.57574290682917	1.88162929313352	1.21043015523053	1.58356240621247	1.57632161293441	"IFNA2"	"interferon, alpha 2"
"4620"	"TC13000662.hg.1"	6.5753398407964	6.7672052362313	7.06940850870448	6.59264784895988	6.61808581750759	6.72311789118978	6.40578983914452	6.43607404203097	6.70367963172722	6.37771570313458	6.66114623650378	6.78735841120066	6.71188267644923	7.11281159851928	7.32710629098919	"EBPL"	"emopamil binding protein-like"
"4621"	"TC06002009.hg.1"	3.78550541641361	3.77960649238924	3.66495039478804	3.74403357524262	3.72139204538937	3.67309355845318	3.60166179692976	3.92678872793895	3.81497792663261	3.75000778626503	3.92223663310661	3.98748749262404	3.99602265553876	3.92921255558357	3.94240453946758	"SLC22A16"	"solute carrier family 22 (organic cation/carnitine transporter), member 16"
"4622"	"TC02002730.hg.1"	4.15416942981502	4.70599767508634	4.66260959542206	4.1382201132534	4.13332885441543	4.18497232144935	3.99089200950055	4.04487135604908	4.25902580270599	3.96865788863605	4.02011617366471	3.95729686822847	4.13039440212698	4.23251345293405	4.09549519449951	"KANSL1L"	"KAT8 regulatory NSL complex subunit 1-like"
"4623"	"TC6_dbb_hap3000097.hg.1"	6.910512271207	6.87932103317353	6.68450367441943	6.71544016179122	6.63668646117327	6.74558505240344	6.83528649595971	6.80697229387159	6.87747179934877	6.84127710668212	6.69075373374375	6.63418254943963	6.48396876493058	6.46802999827032	6.2399114371906	"RING1"	"ring finger protein 1"
"4624"	"TC01001265.hg.1"	5.95137787119044	5.88381685682995	5.89511907582213	6.00145623600421	5.9442438002063	5.9633613038937	5.99392618522333	6.03670083591942	6.01949685011206	6.09232540601604	6.01295018312375	6.04975041254323	6.10541791038177	6.17612288270118	6.06483931176033	"CREB3L4"	"cAMP responsive element binding protein 3-like 4"
"4625"	"TC19000676.hg.1"	3.26242849119712	2.97054422317874	2.8803589831576	3.38333637789747	3.22544070905486	3.23020906899528	3.57832158113816	3.51732471143225	3.07311439511902	3.52101927089583	3.14689942186539	3.2456528647737	3.55090743396702	3.19975128149326	3.18287790056878	"C5AR1"	"complement component 5a receptor 1"
"4626"	"TC0X000776.hg.1"	6.06290862754219	5.93476674410995	5.86650459464027	6.00695393889223	5.97324743286045	5.99900504813423	6.01956300490716	6.13291208833884	6.07780786054882	6.06808899675555	6.10591808088647	6.1444401558417	6.23518279264692	6.12261957648194	6.10225863571029	"IKBKG"	"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase gamma"
"4627"	"TC01004021.hg.1"	4.6371628614527	4.74581689772608	4.66836115943567	4.76126757687571	4.70222088511831	4.6931730102508	4.82514884805642	4.92340811567516	4.79976818689854	4.64132166264584	4.82311789430942	4.92948324755509	4.88634105739577	4.93205721243248	4.86069250320037	"GREM2"	"gremlin 2"
"4628"	"TC04001164.hg.1"	2.23838727945576	2.22684654483642	2.3815220526124	2.20428446590395	2.28739170721346	2.33989042466316	2.2371735419498	2.34165931553135	2.39709802163019	2.21611498753274	2.37324670929552	2.32207767636071	2.42277030604687	2.54433106886552	2.34991058416336	"COX7B2"	"cytochrome c oxidase subunit VIIb2"
"4629"	"TC20000140.hg.1"	8.09962200853724	8.28129726826415	8.48025976634665	8.32298234305549	8.39079304386564	8.2534071757663	8.26857741681112	7.94953930392144	8.10591783986922	8.1517419310216	8.05280644787759	8.12467932931667	7.95560902160721	8.11316308708018	8.06804099685868	"XRN2"	"5'-3' exoribonuclease 2"
"4630"	"TC19001287.hg.1"	5.56738756077351	5.74304023107373	5.57890048558545	5.54712797347006	5.37551703774223	5.48782819585753	5.36928600413035	5.85165282253856	5.84425545589905	5.42673566422561	5.6882386649622	5.82592577323212	5.78358941538642	5.6570120111298	5.63291011605014	"LRRC25"	"leucine rich repeat containing 25"
"4631"	"TC01006276.hg.1"	5.2523928035591	5.16709921257303	5.08482775969443	5.20838272670663	5.2137052183633	5.17390505541747	5.17941935602609	5.43638007050246	5.36152857580588	5.23744717582204	5.3785373571508	5.46660039961969	5.38764129157716	5.5626987255349	5.4861167312034	"PPM1J"	"protein phosphatase, Mg2+/Mn2+ dependent, 1J"
"4632"	"TC10000908.hg.1"	7.40853979034731	7.50687812192965	7.61673175144017	7.61979933781476	7.51373632019229	7.50406211856574	7.65281186219121	7.3141344626323	7.32916803613318	7.65059767319987	7.31348112003831	7.44839616949175	7.29602259769275	7.11838288118217	7.28786618210828	"FAM175B"	"family with sequence similarity 175, member B"
"4633"	"TC17001952.hg.1"	12.5225776811363	12.5286606939518	12.4974463367463	12.2603231080851	12.2737648761926	12.3580724134161	12.4340587359111	12.4052781323818	12.4065123938815	12.303169352354	12.2321175059103	12.30509415704	12.1356539000872	12.2148263985427	12.1230375910194	"ACTG1"	"actin, gamma 1"
"4634"	"TC05002003.hg.1"	5.83341501022578	5.89322146784194	5.69812671624679	5.75587591197274	5.79347815261016	5.79569125704749	5.8404566159586	5.78650985723303	5.80555859161927	5.6858258618812	5.645092480078	5.68105793833926	5.19001919739729	4.7671598932219	4.93284191982503	"PWWP2A"	"PWWP domain containing 2A"
"4635"	"TC20001752.hg.1"	7.26038184989594	7.19162233034658	7.05406479242825	7.19397516667312	7.11837494600085	7.11546016131499	7.19764605021306	7.26727340590788	7.28255611355658	7.18801761900767	7.1979165223285	7.18643924299826	6.85304429568323	6.70500913527819	6.59237481686312	"TMEM189|TMEM189-UBE2V1"	"transmembrane protein 189|TMEM189-UBE2V1 readthrough"
"4636"	"TC04001266.hg.1"	3.15353306183102	3.58068307660407	3.21478980788663	2.8757403766257	2.83065160824724	3.09178694379886	3.34052093008952	3.06722534835554	3.17479707025367	3.12700794890165	2.9535348651125	2.96668961729881	3.09861910146712	3.19991304168323	3.0270027720549	"UGT2A2|UGT2A1"	"UDP glucuronosyltransferase 2 family, polypeptide A2|UDP glucuronosyltransferase 2 family, polypeptide A1, complex locus"
"4637"	"TC03000161.hg.1"	7.07410027426615	7.07528045371305	6.86943371815338	6.96254125803221	6.92867762103848	6.88786073435724	6.70476077028098	6.55983248642794	6.51486698406135	6.82978645236475	6.6465690762279	6.56047773133106	6.22640445331531	6.57740125942464	6.52592090552662	"CMTM7"	"CKLF-like MARVEL transmembrane domain containing 7"
"4638"	"TC02001579.hg.1"	5.6582379213633	5.56239506901162	5.5202773119733	5.74034607203258	5.75795341290415	5.85936331807765	6.29870058776145	5.82237569959878	5.63790110161608	6.25236551374874	5.39826149025805	5.65287539177091	4.8896602326943	4.25649875620345	4.26310406533173	"E2F6"	"E2F transcription factor 6"
"4639"	"TC0X000133.hg.1"	2.58261922109318	2.50387751363847	2.45926610098012	2.42006679650322	2.4442595357267	2.51028806612386	2.49839764684275	2.61172061394563	2.6143053462226	2.55007008898421	2.52327233574775	2.52433851534057	2.84895750222125	2.70826417930894	2.68592132845131	"IL1RAPL1"	"interleukin 1 receptor accessory protein-like 1"
"4640"	"TC22001424.hg.1"	7.15728892491296	6.85369871943397	7.20240971510625	7.30219065989243	7.14218960434633	7.15771732887992	6.94782510525529	7.07617214498582	6.99615963250696	6.83803033515131	7.11751800546438	7.19427685679343	6.90332275546586	7.29429473632028	7.3831338535168	"APOBEC3A|APOBEC3A_B"	"apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3A|APOBEC3A and APOBEC3B deletion hybrid"
"4641"	"TC11001284.hg.1"	6.4197427426874	6.45212097062798	6.35386093230046	6.35970744416248	6.3409990287583	6.39693029701415	6.39764018199974	6.59788119172096	6.67323255730595	6.33278347544218	6.44981440827961	6.57022885263341	6.60445711389838	6.81860954153202	6.64924279189685	"CDKN1C"	"cyclin-dependent kinase inhibitor 1C (p57, Kip2)"
"4642"	"TC01002506.hg.1"	8.28201841427038	8.42852985357733	8.16959005938969	8.00127102832723	8.02376474487023	8.1298248882778	8.16413647201174	8.12179059141809	8.16350374520358	8.23699187414136	8.17355904109946	8.15302590787742	8.38046616163322	7.82337476359251	7.79589729095914	"STK40"	"serine/threonine kinase 40"
"4643"	"TC16001239.hg.1"	6.86244116960459	6.93681482029916	7.15192625829357	7.06457064082738	7.16696434037139	7.05255100163705	6.53515945720375	6.57674658083783	6.78739102778399	6.58412614658571	6.89601387002799	6.83374349563943	6.42217324432983	7.12887859511419	7.08018631363793	"COG4"	"component of oligomeric golgi complex 4"
"4644"	"TC0X001363.hg.1"	6.75562576109094	6.72065736619542	6.89074302993002	6.8573797368864	6.73752412797961	6.76946085701521	6.29196312446104	6.2013503928539	6.2907783664016	6.29152251652979	6.12390986510369	6.10015470132257	6.64251293253518	6.77288802024181	6.72567099657306	"ENOX2"	"ecto-NOX disulfide-thiol exchanger 2"
"4645"	"TC15000633.hg.1"	6.50017411435032	6.54386551636617	6.32032979173363	6.34504909978625	6.19054073096504	6.38366038709085	6.27545024191545	6.11263158620537	6.14496404298665	6.04126715318714	5.68718148333874	5.77939963801536	5.35095156496148	5.73732946620569	5.50449179918123	"GLCE"	"glucuronic acid epimerase"
"4646"	"TC11000023.hg.1"	6.77685615764636	6.67738161323269	6.65825214687931	6.84043798590893	6.75550948479498	6.83383090674736	6.88681785526296	6.94812448203068	6.99089524027958	6.9238498519192	6.97796375856465	7.00453916600816	7.1026928880098	7.01496223233993	7.05489435435504	"DRD4"	"dopamine receptor D4"
"4647"	"TC06000557.hg.1"	4.63988493629885	4.45460577792409	4.50526177600195	4.46204419152868	4.48444538344536	4.52734879033007	4.50492549724782	4.78354593340389	4.70128812972288	4.62809296144461	4.7130262353611	4.77736522877867	4.76520841675212	4.74285696284929	4.76274676654423	"GLP1R"	"glucagon-like peptide 1 receptor"
"4648"	"TC11003489.hg.1"	6.70922219052514	6.61898251287864	6.51020802879554	6.40806951481422	6.52122066282999	6.72147595685811	6.55599229867986	7.00587878270232	6.87282250127565	6.5773112381285	6.88431551823752	6.93193555378819	6.90570791630436	6.83203663956432	7.12775405438084	"PTPRCAP"	"protein tyrosine phosphatase, receptor type, C-associated protein"
"4649"	"TC17000122.hg.1"	6.42197241237793	6.28700306670557	6.34731737101887	6.21367372807689	6.19417155371579	6.21150170609442	6.0704208733632	6.19809665220485	6.23863595872665	5.97016038347523	6.24846364200915	6.20163029426198	6.03766167859808	6.41669329906459	6.28216974920405	"CNTROB"	"centrobin, centrosomal BRCA2 interacting protein"
"4650"	"TC6_mcf_hap5000013.hg.1"	2.64222117716382	2.40334188528347	2.36581632648495	2.30308822048122	2.52908250810389	2.49848306921729	2.37677362332025	2.44997931152237	2.53250531110233	2.40650366700669	2.91409900506264	2.53233105814188	2.69936691711119	2.52598341985409	2.64539442349557	"OR2H2"	"olfactory receptor, family 2, subfamily H, member 2"
"4651"	"TC10000467.hg.1"	6.99570466320196	7.02066619633745	6.79623244099673	6.67796081635928	7.00500821469969	6.90336198912658	7.31341795894719	7.07679029237684	7.10903671164532	7.10185819538957	6.94840123190969	6.85175346912332	7.382533597787	6.82907238995374	6.997047364051	"C10orf102"	"chromosome 10 open reading frame 102"
"4652"	"TC01006377.hg.1"	4.20210838227171	4.22868163712584	4.13806383283589	4.06262318980831	4.18362289941415	4.02757080339674	4.07239022559057	4.37032407785362	3.97409569602411	3.93182346425764	4.20856373517189	4.20706478966185	4.21095352818192	4.00761612990454	4.19479913460993	"SPRR2A"	"small proline-rich protein 2A"
"4653"	"TC19001793.hg.1"	6.24938084910824	6.56929203284229	6.39494207078225	6.37362564733523	6.32186605055775	6.40787366290972	6.55139226177642	6.41702284082024	6.49257290651489	6.45060152698253	6.33550074481526	6.33720017948256	5.5183670884561	4.76630607775576	5.22261291022213	"ZNF614"	"zinc finger protein 614"
"4654"	"TC10000345.hg.1"	5.1789031120472	5.2546253070441	5.24723898458279	5.40729770055086	5.26918931606561	5.25133982643049	5.47116623068265	5.37884274423697	5.19513453926226	5.55290045485576	5.13005430630068	5.17657939025751	4.7786686191966	4.8556310993394	4.9657653230375	"ASAH2B"	"N-acylsphingosine amidohydrolase (non-lysosomal ceramidase) 2B"
"4655"	"TC14000918.hg.1"	7.10489684977926	7.11916091562582	7.13822401566606	7.40888717471111	7.20568864148923	7.62852442206573	7.49989263136929	6.98429207675913	7.15586722256197	7.22694926241762	6.83241895236819	7.06459128899958	8.04579576281793	7.27718550847093	7.45710422153876	"SNORD9"	"small nucleolar RNA, C/D box 9"
"4656"	"TC03001644.hg.1"	4.41761532246149	4.53424686058688	4.41519034083049	4.53158242826708	4.34722225256783	4.42045736981385	4.62535619592981	4.67081860211441	4.5255564258799	4.44042265753821	4.64336399971472	4.73231416667267	4.76112044565263	4.76902088232176	4.72146404002163	"ZBED2"	"zinc finger, BED-type containing 2"
"4657"	"TC01000943.hg.1"	5.52930310489014	5.37575055501836	5.31440270747948	5.34019787429449	5.38623038451923	5.41304193769287	5.30428144732432	5.66652176908639	5.52397481340037	5.39804501798235	5.54730262386731	5.63227629441056	5.60388209287688	5.69704511896857	5.65653692020153	"SYPL2"	"synaptophysin-like 2"
"4658"	"TC02000315.hg.1"	8.064677126905	8.11063058726614	8.60470007845855	8.10442034587187	8.11886783128305	8.0305534386114	7.62751166201214	7.8065169595714	8.05852420312889	7.5799876032019	8.14941198410406	8.14811115476942	7.90946146619716	8.70687522082678	8.65718383248011	"SPTBN1"	"spectrin, beta, non-erythrocytic 1"
"4659"	"TC05002101.hg.1"	6.1565862306063	6.13304782231477	6.20652897764794	6.17172895322493	6.18546699621984	6.15384369376086	6.19931781381342	6.03520095843019	6.17414676064418	6.18612724580607	6.17277456644868	6.10428379866715	5.89892396710916	5.98010917583648	5.90138283316741	"UIMC1"	"ubiquitin interaction motif containing 1"
"4660"	"TC0X000098.hg.1"	7.4519170407612	7.45342498055779	7.62979324358133	7.71713114759715	7.71409617931574	7.68545406852551	7.49299060394338	7.25508283343974	7.17831692050009	7.64188915001383	7.18479125492102	7.29747845488022	7.25111999390102	7.20659124156787	7.35386049659793	"MBTPS2"	"membrane-bound transcription factor peptidase, site 2"
"4661"	"TC03000209.hg.1"	9.32582682893884	9.32635796373301	9.32708171436291	9.31473565219126	9.35034933078949	9.34980562131183	9.37181038417674	9.33979801941185	9.28531389503642	9.29019667814719	9.37497037097303	9.41446483008883	9.38313517026613	9.32218885785572	9.37263250511815	"RPL14"	"ribosomal protein L14"
"4662"	"TC0Y000349.hg.1"	6.94665647520887	6.96795226605329	6.71191616487457	6.82686687641167	6.87290857660942	6.86857371155817	6.96422187339205	6.99141654929073	6.93455738122192	6.97060505972152	6.9459435231608	6.99634674003484	7.1382541198466	7.07812994637345	6.9517049268011	"AKAP17A"	"A kinase (PRKA) anchor protein 17A"
"4663"	"TC10001611.hg.1"	6.20448762401806	6.18357814668112	5.87186885713982	6.11803976596227	6.06849698083278	6.14935799998538	6.17772589913711	6.46546910879878	6.3350522516806	6.14905974239207	6.39049269025744	6.4288631289668	6.42334714782835	6.46671767513427	6.48550121031557	"FGF8"	"fibroblast growth factor 8 (androgen-induced)"
"4664"	"TC15002795.hg.1"	5.17455102278149	5.12001908010519	5.07063468823617	5.16996064963762	5.11577361417558	5.22317234566651	5.48776951489771	5.34786892625351	5.30277331116389	5.47018159271675	5.22320686730504	5.16845791328456	5.44601658815891	5.32378553702597	5.36007259457889	"C15orf63"	"chromosome 15 open reading frame 63"
"4665"	"TC22000688.hg.1"	5.58815560199026	5.53550953871789	5.45429137318325	5.65601440509341	5.70470186904139	5.72443855413298	5.48587524786506	5.71154336151741	5.53488465510024	5.52635798122805	5.65015773346042	5.67563423191352	5.88740827537967	5.81324271831635	5.90110765883224	"LARGE"	"like-glycosyltransferase"
"4666"	"TC02001238.hg.1"	2.71831839433582	2.6488635364538	2.60079590206748	2.62138200482273	2.61807154852874	2.66559520933448	2.60538583208173	2.77838301834051	2.67740796982782	2.67459060778761	2.76396769323776	2.81092483333225	2.90738290115585	2.85756114014242	2.83786168874678	"MAP2"	"microtubule-associated protein 2"
"4667"	"TC07000341.hg.1"	9.78067398781155	9.78901742211484	9.50517780004083	9.77560023801165	9.74333138310293	9.79016138356847	9.76693596744679	9.76877611094834	9.75107064157139	9.81220949182755	9.73922967609907	9.71119666850726	10.1337777617299	9.71075178029577	9.64149104820327	"SUMF2"	"sulfatase modifying factor 2"
"4668"	"TC10000692.hg.1"	4.12737342375249	4.24199668392315	4.19788387891842	4.27655904660549	4.04792914453378	4.15064643157578	3.96139732335699	4.31104671849929	4.32631836832444	4.08005006442068	4.1836189874612	4.30449527272068	4.08027028609075	4.19425312043334	4.11370232536014	"FRAT1"	"frequently rearranged in advanced T-cell lymphomas"
"4669"	"TC02000424.hg.1"	5.5111751972996	5.40891805640061	5.16644369855958	5.30937689443694	5.3051053099351	5.27967961198947	5.30324617911721	5.70218325604683	5.65313597994447	5.47316536246342	5.58447508366682	5.67496581563674	5.59669345750689	5.60930751833079	5.59293779480271	"ANKRD53"	"ankyrin repeat domain 53"
"4670"	"TC08000022.hg.1"	7.66369802312517	7.71985119056287	7.8064728470147	7.63271221235942	7.66295986188215	7.69156242268454	7.20915295127852	6.9263710063962	7.12424495688298	7.12321880074346	7.14286394541209	7.17690410393838	7.25562015116491	7.19737600598904	7.37205135178136	"AGPAT5"	"1-acylglycerol-3-phosphate O-acyltransferase 5 (lysophosphatidic acid acyltransferase, epsilon)"
"4671"	"TC11000650.hg.1"	8.97796844124383	8.92824187217742	9.06626655777973	9.05061778497862	8.8859008328911	8.89726985351515	8.88573345624754	8.99509309572726	9.06066656387343	8.80588826608235	9.06134479844026	9.02682275732274	8.9282923482118	9.08890287810615	9.03543588148178	"BANF1"	"barrier to autointegration factor 1"
"4672"	"TC19001766.hg.1"	5.42306381964638	5.44403325994836	5.26213755853017	5.38420941508789	5.42431510334994	5.41891891480061	5.53431353029699	5.64419783751235	5.4880428151423	5.4727478986077	5.66792414906479	5.67689063435567	5.69087598243623	5.69367418424572	5.69049991811317	"KLK9|KLK8"	"kallikrein-related peptidase 9|kallikrein-related peptidase 8"
"4673"	"TC0X001076.hg.1"	3.4830051664483	3.65233885481801	3.55630292443663	3.58611729666526	3.54278344748721	3.50723416683367	3.50352619989174	3.62631696225886	3.78177557413275	3.6323467555661	3.61521810726469	3.71572423403347	3.79799065785111	3.69073681360007	3.72741185432341	"PFKFB1"	"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1"
"4674"	"TC6_cox_hap2000086.hg.1"	5.77762782758842	5.74903229696302	5.76915790546632	5.78734869246402	5.66969449985682	5.62449856038917	5.69453511741127	5.84610650605419	5.84466905168413	5.74422169718161	5.8696744220379	5.86030980968624	5.90234260129919	5.98447751765047	5.95148752297812	"EGFL8|PPT2|PPT2-EGFL8"	"EGF-like-domain, multiple 8|palmitoyl-protein thioesterase 2|PPT2-EGFL8 readthrough"
"4675"	"TC06002242.hg.1"	3.04806226766412	3.09732321372197	2.81709814629465	3.00736450438349	3.19405344321822	3.05585165199656	3.10255263149161	3.07090416647403	3.05727410262198	3.01925836544527	3.0525592644208	3.29624052644532	3.29085426223291	3.12039750435389	3.28740181854223	"RGS17"	"regulator of G-protein signaling 17"
"4676"	"TC19000227.hg.1"	5.47174673576298	5.33812565113492	5.26771206310472	5.25874111929316	5.33603380290942	5.29145898050402	5.42536286988231	5.65009662834062	5.41377273058901	5.46817119960684	5.54702677619448	5.67718005063572	5.5618071587824	5.61150472456623	5.60262413531632	"BEST2"	"bestrophin 2"
"4677"	"TC19001728.hg.1"	6.92599999381511	6.98115459944179	7.0560814670713	6.92524865242367	6.85906022371033	6.91648860777088	6.90130229188954	7.04431593536198	7.15818915340773	6.86777660337291	6.93100430109898	6.91612064648444	7.03721395589	7.08992276096821	7.0651785789816	"AKT1S1"	"AKT1 substrate 1 (proline-rich)"
"4678"	"TC14000491.hg.1"	8.84299016770921	8.71100207939748	8.82519456257784	8.83288329909882	8.74583270653607	8.91968267906914	9.04767449780981	8.93549179912762	8.53930142764005	9.08308234901481	8.33741175138036	8.35380882095737	8.44622180048922	8.41113191955097	8.2405211875512	"AHSA1"	"AHA1, activator of heat shock 90kDa protein ATPase homolog 1 (yeast)"
